(0, {'lat': 14.576605856079937, 'lon': 120.95449447631837})
(115, 132, {u'route_id': 7, u'road_path': [159475735, 2872000945, 159473554, 159473555, 4162696480, 159476291, 159475737, 1732971774, 159476296, 161607177, 1933144229], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(115, 116, {u'route_id': 9, u'road_path': [33443923, 33445249, 159473554, 159473555, 4162696480, 159476291, 159475737, 163755340, 159475735], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(117, 134, {u'route_id': 5, u'road_path': [2266256964, 1869703210, 1869703219, 1869703241, 412350294, 410553129, 33443988, 4175665592, 25250076, 163754686, 163754687], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(117, 136, {u'route_id': 7, u'road_path': [223766777, 163700039, 163700607, 400699327, 312702024, 2266256965, 2266256964], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(117, 120, {u'route_id': 3, u'road_path': [1037132139, 26498334, 68080224, 168197989, 1863859431, 163710750, 185351319, 68081334, 1892060197, 2266256965, 2266256964], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(118, 119, {u'route_id': 9, u'road_path': [316548229, 1889668254, 320819225, 320819010, 320818958, 320819226], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(119, 138, {u'route_id': 4, u'road_path': [316548229, 1889668254, 68080224, 320819852, 113281604], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(119, 134, {u'route_id': 7, u'road_path': [316548229, 1889668247, 185351319, 68081334, 1892060129, 33957096, 117120710, 117120488, 667623648, 168153393, 165758341, 648022790, 4175665592, 25250076, 163754686, 163754687], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(120, 123, {u'route_id': 3, u'road_path': [1599544755, 1599544718, 1599544700, 151611250, 243431544, 244128176, 244128164, 243427187, 1335360167, 1341970558, 1944690550, 244128143, 29487759, 299403490, 2555014743, 1276954322, 1037130950, 1932334256, 168200003, 168199756, 68129169, 26498334, 1037132139], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(121, 136, {u'route_id': 4, u'road_path': [223766777, 320819818, 163696786, 168195738, 29487753, 68129174, 113281604, 68129169, 168199756, 168200003, 1932334256, 2776562869, 1932334255], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(121, 122, {u'route_id': 8, u'road_path': [1932334255, 2776562869, 1932334256, 1037130950, 1276954322, 1276954324], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(121, 138, {u'route_id': 9, u'road_path': [113281604, 68129169, 168199756, 168200003, 1932334256, 2776562869, 1932334255], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(122, 141, {u'route_id': 9, u'road_path': [1276954324, 1276954322, 2555014743, 299403490, 29487759, 244128143, 1944690550, 1341970558, 243427187, 1335342361, 1722586580, 1722586560, 610445367], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(123, 232, {u'route_id': 5, u'road_path': [130167503, 130167504, 130167505, 61090965, 322497966, 29487852, 244130710, 322497999, 130167297, 244128627, 244128618, 244128780, 315733164, 315733161, 29487867, 1871135458, 96447290, 96446662, 25353323, 61091676, 617559628, 2616880233, 2616905588, 610445242, 617540710, 312004655, 248009708, 79647313, 79647314, 252166919, 252166916, 79651690, 79652206, 79651432, 79651429, 191593252, 1599544700, 1599544718, 1599544755], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(123, 140, {u'route_id': 2, u'road_path': [244128135, 29487759, 244128143, 1944690550, 1944690565, 1933348395, 1400765382, 243431551, 314146905, 26082709, 191593252, 1599544700, 1599544718, 1599544755], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(123, 142, {u'route_id': 7, u'road_path': [610445383, 610445372, 1400765403, 1400765334, 1400765382, 243431551, 314146905, 26082709, 191593252, 1599544700, 1599544718, 1599544755], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(123, 287, {u'route_id': 1, u'road_path': [117086764, 33469409, 32929101, 32929018, 671852538, 32928989, 32929017, 32928959, 32929027, 32928958, 60451124, 130168798, 246782585, 130166703, 60451184, 60451186, 60451187, 130166694, 60451188, 25004300, 96446999, 25353312, 851244160, 96446662, 25353323, 61091676, 617559628, 2616880233, 2616905588, 610445242, 617540710, 312004655, 248009708, 79647313, 79647314, 252166919, 252166916, 79651690, 79652206, 79651432, 79651429, 191593252, 1599544700, 1599544718, 1599544755], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(124, 143, {u'route_id': 4, u'road_path': [1869895682, 1869895692, 1869895694, 312004081, 610445383, 610445372, 1400765403, 1400765334, 1400765382, 243431551, 314146905, 26082709, 191593252, 1599544690, 252167092, 1869895566, 1869895570, 1869895576], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(124, 157, {u'route_id': 9, u'road_path': [111049605, 410560178, 111049607, 113284728, 113284190, 1722586605, 1722586616, 113284191, 243813695, 243431551, 314146905, 26082709, 191593252, 1599544690, 252167092, 1869895566, 1869895570, 1869895576], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(124, 125, {u'route_id': 8, u'road_path': [1869895576, 1869895570, 1869895566, 252167092, 1599544690, 191593252, 1599544700, 151611250, 243431544, 610445422, 1400765324, 610445368, 610445371, 610445372, 610445383, 312004081, 323066272], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(125, 161, {u'route_id': 9, u'road_path': [323066272, 312004081, 1869895694, 312005241, 312004083, 1869895706, 312004933, 610445236, 610445231], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(126, 144, {u'route_id': 9, u'road_path': [800024694], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(127, 128, {u'route_id': 8, u'road_path': [800537969], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(127, 145, {u'route_id': 8, u'road_path': [243980377, 26032715, 161609071, 1272925883, 1202535940, 165756264, 800537969], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(128, 146, {u'route_id': 8, u'road_path': [800537969, 165756264, 800024704, 243975826, 26032634, 163748074, 800023760, 990064607, 163742591, 394290402, 26032627, 26032719, 26032665, 26032625, 26032724, 243980378, 243980377], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(129, 146, {u'route_id': 9, u'road_path': [243980377, 26032715, 161609071, 1272925883], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(129, 147, {u'route_id': 5, u'road_path': [1272925883, 31460429, 134605700, 1732971993, 1732972008, 1732972020, 1732972026, 1732972037, 1354737840, 1732972085], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(129, 148, {u'route_id': 9, u'road_path': [1272925883, 31460429, 159478544, 1732972029, 1732972039, 1933305965], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(130, 131, {u'route_id': 8, u'road_path': [244109106, 159491762, 168185740, 168185739, 168185738, 1933309260, 1933309261, 168186399], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(130, 148, {u'route_id': 8, u'road_path': [1933305965, 168185937, 1732972093, 1933305968, 1933305951, 159478495, 161608765, 1933587158, 159491764, 159491762, 244109106], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(131, 149, {u'route_id': 8, u'road_path': [168186399, 225010110, 168185656, 168185827, 168185736, 1732972001, 665735594, 159491774, 244119732], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(132, 149, {u'route_id': 9, u'road_path': [244119732, 159491777, 1732972109, 1732971774, 159476296, 161607177, 1933144229], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(132, 150, {u'route_id': 7, u'road_path': [1933144229, 1933144259, 159476296, 1732971774, 1732972109, 1732972132, 1732972182, 1732972174, 314159883, 314159758, 1247885270], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(132, 151, {u'route_id': 9, u'road_path': [1933144229, 1933144259, 4213260024, 4213260034, 1732971926, 1732971966, 161606518, 1732971973, 1674333227, 159474076, 159474617, 161606516, 1733865934], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(133, 134, {u'route_id': 8, u'road_path': [163754687, 163754688, 400781072, 400782882, 159474610, 1555053527, 159474984], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(133, 151, {u'route_id': 8, u'road_path': [159474984, 159474076, 159474617, 161606516, 1733865934], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(134, 152, {u'route_id': 8, u'road_path': [161727485, 67772943, 393562265, 393562261, 159476286, 163754688, 163754687], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(135, 152, {u'route_id': 9, u'road_path': [161727485, 67772943, 161726204, 161606139, 161605689, 163754958, 25250076, 4175665592, 33443988, 410553129, 168177199, 1278908805], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(135, 154, {u'route_id': 9, u'road_path': [1278908805, 168176666, 168181142, 168180941, 163694861, 244118189, 168181145, 223701822, 990043651, 410553785, 410553412, 1305392782], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(136, 154, {u'route_id': 7, u'road_path': [1305392782, 163694856, 1901942753, 168181814, 223766777], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(136, 142, {u'route_id': 2, u'road_path': [223766777, 320819818, 163696786, 168195738, 29487753, 68129174, 68080230, 33453037, 111048435, 68083547, 1501140408, 68083549, 1901672055, 223618645, 1335374144, 3397733579, 244128182, 255996419, 610445312, 610445320, 244128187, 610445383], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(136, 137, {u'route_id': 5, u'road_path': [223766777, 320819818, 1346513341, 1346513406], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(137, 155, {u'route_id': 5, u'road_path': [1346513406, 168195738, 163696786, 1869644918, 1869644923], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(138, 155, {u'route_id': 9, u'road_path': [1869644923, 29487752, 29487753, 68129174, 113281604], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(138, 156, {u'route_id': 7, u'road_path': [113281604, 68129174, 68080230, 33453037, 111048435, 68083547, 1501140408, 68083549, 1501140488], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(138, 157, {u'route_id': 8, u'road_path': [111049605, 1933571635, 111049944, 111049906, 111050139, 111048095, 68076549, 113274241, 111048370, 111048435, 33453037, 29487752, 29487753, 68129174, 113281604], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(139, 140, {u'route_id': 5, u'road_path': [244128135, 29487759, 244128024, 244128014], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(139, 157, {u'route_id': 5, u'road_path': [244128014, 244128024, 29487759, 244128143, 1944690550, 1341970558, 243427187, 1335360167, 1335314445, 1343531765, 1335380831, 111049607, 410560178, 111049605], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(140, 158, {u'route_id': 7, u'road_path': [1400836585, 1335314445, 1341970558, 1944690550, 244128143, 29487759, 244128135], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(141, 160, {u'route_id': 6, u'road_path': [610445367, 1722586560, 1722586580, 3397733579, 244128182, 255996419, 244128185, 73002810, 311296381, 73004265, 73003288, 73003112], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(141, 158, {u'route_id': 6, u'road_path': [1400836585, 1335314445, 1341970558, 243427187, 1335342361, 1722586580, 1722586560, 610445367], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(141, 159, {u'route_id': 9, u'road_path': [610445367, 1722586560, 1722586580, 3397733579, 244128182, 255996419, 244128185, 73002810, 25007285, 1335314435, 3397733581, 1335374141], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(142, 160, {u'route_id': 7, u'road_path': [73003112, 73002810, 244128185, 311297041, 311296995, 244128187, 610445383], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(142, 143, {u'route_id': 5, u'road_path': [1869895682, 1869895692, 1869895694, 312004081, 610445383], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(143, 161, {u'route_id': 7, u'road_path': [1869895682, 1869895692, 1869895694, 312005241, 312004083, 1869895706, 312004933, 610445236, 610445231], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(144, 162, {u'route_id': 9, u'road_path': {}, u'lat_long_road_path': [[14.5888203, 120.960145]]})
(145, 163, {u'route_id': 8, u'road_path': [31462188, 159494481, 31462186, 243982229, 243982228, 134583082, 243980378, 243980377], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(146, 164, {u'route_id': 9, u'road_path': [31462188, 159494481, 31462186, 243982229, 243982228, 134583082, 243980378, 243980377], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(147, 165, {u'route_id': 5, u'road_path': [1732972085, 1732972081, 1732972091, 660582887, 660582886, 660582885, 159493464, 244117652, 26032724, 31462188, 244117651, 1733866030, 1733866025, 660583021, 1733946187, 1732972288, 1732972294], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(148, 166, {u'route_id': 9, u'road_path': [1933305965, 168185937, 159481610, 159495736, 660582941, 660582943, 1732972276, 1732972295], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(149, 167, {u'route_id': 9, u'road_path': [159480280, 159478492, 159480587, 2310530992, 1732972132, 1732972109, 159491777, 244119732], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(150, 168, {u'route_id': 7, u'road_path': [1247885270, 314159758, 668044846, 400794053, 311884097, 311884096], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(151, 169, {u'route_id': 9, u'road_path': [1733865934, 161606509, 168173034, 159490460, 168183727, 400755163, 168190828, 223783057, 223791125, 2462935952, 2462935951], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(152, 170, {u'route_id': 9, u'road_path': [393564400, 161606749, 161606592, 67772941, 67772942, 161727485], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(153, 171, {u'route_id': 2, u'road_path': [1278060362, 443702372, 67751574, 67751575, 67751577, 3739170432, 191591965, 67758397], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(154, 172, {u'route_id': 9, u'road_path': [1305392782, 163694856, 1901942753, 168181814, 163694858, 990043648, 12067395, 1934653694, 3149227738, 68073155, 33625580], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(155, 173, {u'route_id': 9, u'road_path': [68074520, 410556378, 168194761, 59739001, 59738977, 59739002, 1869644923], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(156, 174, {u'route_id': 7, u'road_path': [1501140488, 68083549, 1501140408, 68083547, 113274241, 68076549, 111048095, 29663305, 1945450960, 1945450994], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(157, 175, {u'route_id': 9, u'road_path': [79642243, 113284141, 59739552, 29663303, 410560517, 410560515, 111049605], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(158, 176, {u'route_id': 7, u'road_path': [73007809, 29487858, 1400836574, 1400836601, 1400836622, 1400836585], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(159, 177, {u'route_id': 9, u'road_path': [1335374141, 73004268, 73004514, 73004862, 73004517, 73004973], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(160, 178, {u'route_id': 7, u'road_path': [244128343, 244128346, 244128347, 244128762, 2616871866, 1746877648, 371517128, 1737833875, 73003645, 73003112], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(161, 179, {u'route_id': 9, u'road_path': [610445231, 610445262, 371517972, 610445212, 61091676, 25353323, 1737833878, 1746877648, 2616871866, 244128762, 244128349, 244128764, 244128765], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(162, 180, {u'route_id': 9, u'road_path': [31462188, 159494481, 31462186, 243982229, 243982228, 134583082], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(163, 181, {u'route_id': 8, u'road_path': [159494481, 244117650, 244117653, 660582872, 660582884, 244117654, 660582877, 660582879, 244117651, 31462188], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(164, 182, {u'route_id': 9, u'road_path': [159494481, 244117650, 244117653, 660582872, 660582884, 244117654, 660582877, 660582879, 244117651, 31462188], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(165, 183, {u'route_id': 5, u'road_path': [1732972294, 1732972288, 1732972296, 1732972304, 244117627, 244117643, 244117625, 244117637, 244117634, 1732972360], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(166, 184, {u'route_id': 9, u'road_path': [1732972295, 669136958, 1732972311, 1732972318, 161609405, 695058374, 243982910, 243982915], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(167, 185, {u'route_id': 9, u'road_path': [3121888567, 161609420, 56125473, 159492202, 159480280], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(168, 186, {u'route_id': 7, u'road_path': [311884096, 311884097, 159490462, 161611370, 56118764, 56116717, 165753069, 56125470, 3721091801], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(169, 187, {u'route_id': 9, u'road_path': [2462935951, 2433697594, 223791125, 400755163, 168190828, 223783057, 1657448901, 56118764, 56118765, 1732606007, 1732606005], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(170, 188, {u'route_id': 9, u'road_path': [67768433, 393564398, 67767354, 393564399, 393564400], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(171, 189, {u'route_id': 2, u'road_path': [67758397, 67766425, 1278048438, 1278048436], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(172, 190, {u'route_id': 9, u'road_path': [33625580, 3149227738, 1934653712, 223791043, 79620869, 1085007938, 1085007922], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(173, 191, {u'route_id': 9, u'road_path': [193586474, 59739389, 68073698, 68073758, 68073682, 111048800, 68074520], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(174, 192, {u'route_id': 7, u'road_path': [1945450994, 1945451060, 111047883, 191591928, 68076078, 1982372276, 1982372382], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(175, 193, {u'route_id': 9, u'road_path': [191685249, 59739319, 104977307, 191685443, 191593498, 223804210, 113278746, 223804377, 79642243], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(176, 194, {u'route_id': 7, u'road_path': [801519624, 801519617, 113289300, 29487857, 1455687720, 1455687713, 73007809], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(177, 195, {u'route_id': 9, u'road_path': [73004973, 73005232, 113290210, 113290208, 73007249, 29487850, 223637138, 130167665], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(178, 196, {u'route_id': 7, u'road_path': [244128613, 244128612, 244128611, 244128354, 130167080, 130167075, 244128343], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(179, 197, {u'route_id': 9, u'road_path': [244128765, 244128770, 244128771, 244128772, 244128773, 244128774, 312005989, 312005990, 244128778], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(180, 198, {u'route_id': 9, u'road_path': [134583082, 31462186, 243982229, 1732972494], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(181, 199, {u'route_id': 8, u'road_path': [1732972494, 394323593, 1399440625, 243982228, 134583082, 31462186, 244117649, 244117650, 159494481], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(182, 200, {u'route_id': 9, u'road_path': [1732972495, 1732972494, 394323593, 1399440625, 243982228, 134583082, 31462186, 244117649, 244117650, 159494481], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(183, 201, {u'route_id': 5, u'road_path': [1732972360, 244117635, 1732972362, 1732972361, 244117633, 159495738, 695058371, 159494473, 243982893, 243982897, 1733946394, 1733946392, 1733946473, 1733946475, 1733946479, 1732972479, 1733946481, 1732972488], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(184, 202, {u'route_id': 9, u'road_path': [243982915, 159494473, 243982893, 243982897, 244116765, 244116760, 244116770, 1354737841], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(185, 203, {u'route_id': 9, u'road_path': [1733866196, 165747573, 244116427, 244116769, 244116759, 243982899, 243982895, 159494472, 159494470, 660582910, 56112403, 3121888567], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(186, 204, {u'route_id': 7, u'road_path': [3721091801, 225266090, 161611326, 251845686, 1768319316, 165747349], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(187, 205, {u'route_id': 9, u'road_path': [1732606005, 1732606017, 667977113, 1732606021, 1732606024], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(188, 206, {u'route_id': 9, u'road_path': [1630895466, 161610708, 394306544, 165744847, 1932720938, 393564398, 67768433], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(189, 207, {u'route_id': 2, u'road_path': [1278048436, 1278048460, 1278048452, 1278048428], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(190, 208, {u'route_id': 9, u'road_path': [1085007922, 339265743, 67768438, 67770046, 67770261, 67770568, 191685353, 191685375, 1278048458], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(191, 209, {u'route_id': 9, u'road_path': [206874484, 223804423, 191684855, 72476597, 104977296, 104977293, 339265228, 1369587343, 59739389, 79620934, 79621317, 193586474], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(192, 210, {u'route_id': 7, u'road_path': [1982372382, 1982372276, 59739550, 113292437, 104977310, 25629747, 29670473, 30917446, 2490561987, 68068077, 68068052], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(193, 211, {u'route_id': 9, u'road_path': [113287499, 113289297, 113289298, 59739318, 130167059, 1736910748, 1736910745, 73010959, 68068063, 191685249], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(194, 212, {u'route_id': 7, u'road_path': [26580592, 104973035, 73007247, 113290204, 73008534, 801519618, 801519608, 801519624], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(195, 213, {u'route_id': 9, u'road_path': [130167665, 130167666, 130167667, 130167662, 104971140, 29663301], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(196, 214, {u'route_id': 7, u'road_path': [27499462, 130167175, 27499469, 130167686, 130167689, 130167367, 29487861, 244128613], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(197, 215, {u'route_id': 9, u'road_path': [244128778, 244128779, 244128780, 244130106, 244217821, 1957912623, 244130110, 130167306, 244130762, 244130761], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(198, 216, {u'route_id': 9, u'road_path': [1732972494, 394323593, 1399440625], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(199, 217, {u'route_id': 8, u'road_path': [1399440625, 243982228, 134583082, 31462186, 243982229, 1732972494], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(200, 218, {u'route_id': 9, u'road_path': [1733946598, 1732972511, 1733946577, 1732972502, 1732972495], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(201, 219, {u'route_id': 5, u'road_path': [1732972488, 1732972491, 1732972503, 1733946543, 244116777, 1733946557, 1733946572, 244117182, 1733866276, 394324169, 1733866314, 1733946588, 1733946589], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(202, 220, {u'route_id': 9, u'road_path': [1354737841, 244116770, 244114788, 244115187, 244114787, 244114786, 244114778, 244114776, 244114772, 244115183], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(203, 221, {u'route_id': 9, u'road_path': [244116200, 244116236, 244116212, 165747572, 1733866196], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(204, 222, {u'route_id': 7, u'road_path': [165747349, 165747221, 165747158, 165746916, 165746731, 165749048, 165746556, 165746424, 165746364], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(205, 223, {u'route_id': 9, u'road_path': [1732606024, 1732606021, 165752657, 1939413428, 1630895486, 56118768, 25250117], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(206, 224, {u'route_id': 9, u'road_path': [244118068, 244118067, 67774559, 1630895481, 1941089371, 1630895472, 1630895468, 1630895466], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(207, 225, {u'route_id': 2, u'road_path': [1278048428, 1278048456, 67770900, 31461802, 191592886], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(208, 226, {u'route_id': 9, u'road_path': [1278048458, 1278048439, 1278048459, 1278048426], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(209, 227, {u'route_id': 9, u'road_path': [4216779424, 68068081, 68068071, 43087636, 104977293, 68071150, 191684828, 206874484], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(210, 228, {u'route_id': 7, u'road_path': [68068052, 68068077, 191592500, 67785700, 191592185, 59739489, 68123863, 68123877], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(211, 229, {u'route_id': 9, u'road_path': [67783965, 68121411, 68120908, 68121771, 43095899, 68123101, 67784084, 73009730, 73010090, 73010092, 113289298, 113289297, 113287499], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(212, 230, {u'route_id': 7, u'road_path': [79641358, 79641494, 104970347, 104970348, 61090370, 1599531289, 26580591, 73018955, 73018649, 26580592], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(213, 231, {u'route_id': 9, u'road_path': [29663301, 322497870, 322497878, 322497879, 322498615, 322498630], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(214, 232, {u'route_id': 7, u'road_path': [130167503, 130167504, 130167505, 61090965, 322497966, 29487852, 244130710, 322497999, 130167297, 27499462], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(215, 233, {u'route_id': 9, u'road_path': [244130761, 115080632, 115079995, 115079564, 130167314, 130167313, 115078478, 3160812809, 61090317], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(216, 234, {u'route_id': 9, u'road_path': [1399440625, 394323593, 394325127, 394324816, 55875163, 243983836, 243983931, 243983990, 660582827, 243985496, 4737423916, 660582765, 31462174, 134583070, 1904024406, 1904024407], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(217, 235, {u'route_id': 8, u'road_path': [394324815, 1399440625], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(218, 236, {u'route_id': 9, u'road_path': [1733946727, 2558046141, 1733946690, 394325126, 1733946668, 925210230, 244117589, 1733946598], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(218, 221, {u'route_id': 8, u'road_path': [244116200, 244114453, 244114764, 244114770, 244114771, 244114773, 244114774, 1733946583, 394324169, 1733866276, 244117182, 1733946581, 1733866281, 925210229, 244116775, 925206674, 244117561, 244117589, 1733946598], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(219, 237, {u'route_id': 5, u'road_path': [1733946589, 1733946602, 1733946612, 1733946620, 1733946626, 1733946627, 1733946634, 1733946641, 1371318546, 1371318554, 1371318560, 1371318555], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(220, 238, {u'route_id': 9, u'road_path': [244115183, 244114770, 56110607, 244114758, 244114752, 244114686, 244114371, 244113480, 244113482], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(221, 239, {u'route_id': 9, u'road_path': [4214976404, 244113478, 244113477, 244113476, 244113462, 244114404, 244114409, 244114418, 244114443, 244114453, 244116200], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(221, 223, {u'route_id': 1, u'road_path': [244116200, 25250110, 25250039, 134616336, 1904024386, 159499902, 257533748, 25250048, 25250072, 25250117], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(222, 240, {u'route_id': 7, u'road_path': [165746364, 165746243, 165748437, 165746120, 165745944, 165745911, 1142433974, 165745733, 165745714, 159499902, 1904024386], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(223, 241, {u'route_id': 9, u'road_path': [25250117, 25250072, 25250048, 257533748, 1904012086, 1904012084, 1904012092], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(224, 242, {u'route_id': 9, u'road_path': [1763090527, 56129177, 1763090565, 26793866, 244117979, 257533756, 257533757, 257533773, 244118071, 244118067, 244118068], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(225, 243, {u'route_id': 2, u'road_path': [191592886, 67771554, 191592819], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(226, 244, {u'route_id': 9, u'road_path': [1278048426, 1278048423, 704394418, 67771671, 67769517, 104977276, 67765307], u'lat_long_road_path': [[14.5888203, 120.960145]]})
